,Bokeh,Bright,Depth of Field,Detailed,Ethereal,Geometric Composition,HDR,Hazy,Horror,Long Exposure,Macro,Melancholy,Minimal,Noir,Pastel,Romantic,Serene,Sunny,Texture,Vintage,age,gender,neg_A,neg_E,neg_M,neg_P,neg_R,pos_A,pos_E,pos_M,pos_P,pos_R,user_id
19,0.24752510000000005,0.061077334000000004,0.14424779999999998,0.08837109,0.007143081,0.005091957,0.006911797,0.002482085,0.005286011,0.004562074,0.27686059999999996,0.005628011,0.002939298,0.000765505,0.021570597,0.018361311,0.044858012,0.001183065,0.05195336,0.003181854,34.51790942909773,0.1072838673871915,0.004424970069212254,-0.006886802842492899,0.009143452563246602,0.007599685794742935,0.0001279050697647927,0.0016085566068429356,0.0057339389679388,0.0055071426091415285,-0.001981132802198985,0.005358917450870961,6500652
20,0.04470297,0.034607224,0.05521799,0.033852976,0.015082092,0.030045459,0.008551841999999999,0.006693774,0.023765212,0.001797147,0.010661054,0.089699745,0.015898561000000002,0.010442525,0.17959452,0.07135929,0.017324764,0.003556469,0.02253887,0.32460743,30.274655043146943,0.1041457422205182,0.0071522680900093566,0.004391800768407111,-0.0007183757307330823,0.0021169188257621394,0.0002788875508360533,-0.003917998236559603,0.005594733069604282,-0.004204020676331565,0.0004043269367603041,-0.01097696261519196,6513942
21,0.0974433,0.035703122999999996,0.11114268,0.031183856,0.0192375,0.006577645,0.0184148,0.043299217,0.024151126000000002,0.007642333,0.0026334640000000003,0.084840715,0.001610364,0.006291166,0.13350387,0.16825311,0.05895031,0.017201256,0.017008988,0.11491119,36.1850733634694,0.9877359794538596,0.01837334249600588,0.022496781682266268,0.0006751929766455678,0.0002849635003753725,0.01563821434623764,0.004039385028854981,0.028595517319944305,0.003246468834026274,0.008482219530627135,0.016156293161975768,6756102
22,0.029941972,0.014750687,0.052351967,0.016700244,0.011637081,0.002054785,0.06017012,0.003963984,0.5293943,0.0029161359999999997,0.00852043,0.15144333,0.001907564,0.016894061000000002,0.009426225,0.029495003,0.0064748309999999995,0.001722884,0.04082883,0.00940551,26.359411337993752,-2.5743760659464674,0.0028952059852029037,0.008328069267766264,0.012193698943127206,0.006887447168139361,0.0045982879887272645,0.0003535978673571431,0.01869916666637908,0.007675124404014225,0.014692479924072976,0.008706609696536692,7000002
23,0.008047317,0.46796575,0.018690815,0.122975044,0.002254901,0.02480846,0.003868238,0.000139198,0.07133498,0.001278052,0.17486182,0.004356998,0.018076153,0.00420966,0.008500256,0.010533096,0.007950946,0.000958546,0.01815086,0.03103883,35.735877500591954,1.8243060489207352,0.008782363106543371,-0.006975650698167814,0.0032786751142998487,0.0016261845977428356,0.006991890214508929,0.0032715659837241557,0.009175158573697977,0.0010849542098237065,-0.004757776730262114,-0.0004568659917939984,7059012
24,0.07750364,0.09990925,0.12610576,0.17638520000000002,0.005849846999999999,0.013216336,0.045425102,0.005337336,0.009080783,0.019953452,0.03155446,0.013486243,0.005839507,0.0016325439999999999,0.025256297999999996,0.08246294400000001,0.17901444,0.010632206000000002,0.055294399999999994,0.016060289,32.87286912925048,-1.1007662278398824,0.013138003767859535,0.0114035013900896,-0.0004081741729852194,0.001587798631950561,0.007149033094081957,0.0031110302239641162,0.018840162134169832,0.003312462005113252,0.007571352177253211,0.010787019057557188,7112842
25,0.003252247,0.048389535,0.014682831,0.0039443,0.005424561,0.000447111,0.000579456,7.31e-05,0.7794748,0.00017334900000000002,0.034965616,0.015507693000000001,0.0017501320000000002,0.06296709,0.00338915,0.005026973,0.0007226569999999999,0.000476245,0.010647077,0.008106113,18.089545255801166,-0.5777857127913602,0.010768488890847342,0.015563368261295831,-0.0019528869738015954,0.011729245246540692,0.004311123916117551,0.002134735500006561,0.01991783947848145,-0.0009276946752274821,0.003691400846666311,-0.003400522808641047,7264872
26,0.033237234,0.011320674,0.03204031,0.003860756,0.09976009,0.0012035210000000001,0.002287188,0.014548303,0.055409923,0.001048893,0.003490503,0.12399844,0.001928709,0.0046797309999999995,0.22863963,0.19271891,0.011963963999999999,0.003541706,0.010395641,0.16392586,20.77934540355981,1.053641083857758,0.012765715017134176,0.00881608289037409,0.001112574556113341,0.005823819957896582,0.014017980035847958,0.009958103681212898,0.016988906239631316,0.00246069256672613,0.015348883522571553,0.00991860713405149,7305322
27,0.011488623,4.15e-05,0.029764432,0.000555307,0.09241019,0.002371132,0.000339673,0.002107751,0.20632957,0.00044521199999999995,0.005193775,0.103358634,0.009912609000000001,0.39466646,0.011558513999999999,0.016882499999999998,0.002138031,0.00020993799999999998,0.010615418,0.09961074,22.99092919798109,-0.8395291085265606,0.008698671145684895,-0.01179648037917685,-0.0022984089957889197,-0.0008092278229341497,-0.0034642831820763807,-0.003720936246105837,0.0015230288441141966,-0.0034534079866251565,-0.005731980081581741,-0.0036472064764079258,7548732
28,0.006209955,0.0034475559999999996,0.012459333999999999,0.01888413,0.040996376,0.007835411,0.014574816,0.115005665,0.36028007,0.0115951,0.000672733,0.16074952,0.0025744,0.101439424,0.015575822,0.067892954,0.016385427,0.004297243,0.012793228,0.026330896,26.206120658198014,0.10410451207618043,0.013682025375792151,0.014992549553548113,0.002470787183736288,0.010053824383068713,0.011697246540292732,0.007476790663231267,0.015455720331485547,0.0005930999050517562,0.008691365762575311,-0.0025589111635298052,7669702
29,0.009597869,0.006669616999999999,0.009652800999999999,0.012409952,0.33929190000000004,0.006271285,0.007955184,0.072357,0.17355569,0.006238858000000001,0.004545877,0.13030846,0.00765678,0.03060063,0.0369888,0.0594321,0.020571666000000002,0.0038161479999999997,0.031220391,0.030859064,33.65243238287427,0.2166813369092122,0.005079402818650538,0.0068409512098295145,0.011332970352220412,0.010942755884515263,0.0033648381614036433,0.015918486577607992,0.017733033295373526,0.005422470219689025,0.0014105700081842587,0.006037176757345912,7951342
30,0.049758475,0.011549476999999999,0.06822059,0.012575993,0.014930718,0.0032218990000000003,0.005338117,0.009622354,0.06928971,0.001842268,0.002936685,0.084418535,0.001599349,0.00898082,0.16576326,0.22644734,0.014080117,0.002321415,0.010303142,0.23679979,21.40028941263596,1.1932262410657457,0.013608344487179087,0.021996171973950613,-0.004053841410560815,-0.0013940875687569393,0.012951377441918077,0.005456054279374629,0.02029886454472208,0.002124905653358941,0.007248399332547322,0.01132274526146676,8036362
31,0.15003073,0.06131334,0.12611198,0.047289804000000005,0.036758486,0.006632004,0.01209335,0.013138347,0.06427722,0.012064233,0.028520826000000006,0.069772474,0.003272578,0.012244088,0.094934836,0.120967865,0.03660435,0.009625688,0.02278366,0.07156411,35.267828405883925,1.5551689239670454,0.002371509139328432,0.002006639902093705,0.011618770424181864,0.009227901288965949,0.003543365326893177,0.009324233775164744,0.01667152468254066,0.007608907058849325,0.004205165007271392,0.0037484300468316467,8099882
32,0.032998513,0.038117822,0.058224156,0.01266228,0.020922098,0.005789074,0.012667154,0.008329217,0.36212593,0.005385173,0.00414867,0.16808474,0.0033147109999999997,0.09709287,0.037070144,0.057166725,0.009128476,0.010274336,0.016099544,0.040398374,30.58034709251731,1.8086003409900056,0.015671676711726378,0.02238996100672836,-0.0011402958305684265,0.0025270845471310364,0.009138866742160644,0.0036397484063656533,0.024920812812695804,0.0014295763584771025,0.01608446949213372,0.012651241981972714,8113332
33,0.11256704,0.08885559,0.1346356,0.023178544,0.017817656,0.0009408610000000001,0.0074938780000000016,0.001143741,0.13425021,0.0009246660000000001,0.07777851,0.029096597999999998,0.001940245,0.0035512609999999996,0.10855271,0.110503145,0.015347893,0.001544144,0.025804631,0.10407306,37.67106263061167,-0.14203944407833854,0.011004517560035064,-0.00288809822748073,-0.00034957283018846813,0.001947775123670805,-0.0010456939504155825,-0.002295279719534493,0.0052269934306164645,-0.002725943466700207,0.001965527388051793,-0.0032467615972653512,8192862
34,0.01735309,0.00130209,0.012994015,0.001238678,0.050243918,0.000487853,0.00040818699999999996,0.009640031,0.007696403,0.000250385,0.000338694,0.037290286,0.00023861599999999998,0.000926003,0.22998737,0.27133211,0.006827201999999999,0.00171425,0.005484825,0.34424588,29.72751479880003,0.5084995097749256,0.004914841467266368,-0.004936782775965561,-0.001097806808321166,0.0011146493630409863,0.003341205707152646,6.0425887430852075e-05,0.005449776127146549,-1.587944912645749e-05,-0.00430025177319695,-0.004835602917351119,8200352
35,0.11723221,0.013309874,0.07311554,0.0017809310000000001,0.020004833,0.0015651870000000002,0.002451338,0.02279993,0.003664963,0.001128871,0.0007316410000000001,0.082773775,0.000577711,0.001086928,0.2936851,0.17248592,0.014826799,0.00926207,0.0054357830000000005,0.16208059,29.263115555758272,0.9107063668091852,0.013327592084486176,0.017879327476638774,-0.0012255187241915625,0.004316860560308619,0.014508724270317415,0.004976647831280071,0.02402246596836391,0.0003207520255526033,0.00820216712394973,0.010844608174264813,8571702
36,0.054135248,0.003985393,0.042934928,0.0032768959999999996,0.07000284,0.000662288,0.002631085,0.009288625,0.052044686,0.000630915,0.0012340460000000001,0.14014262,0.0009034560000000001,0.0075373290000000015,0.19725849,0.2111162000000001,0.008976455999999999,0.0015119,0.005442925,0.18628375,33.637788435090485,1.5586480667071667,0.015936824486538548,0.02637058522157503,-0.002476540094908862,-0.0018763059448658789,0.012593958613653028,0.002422652189122305,0.02209306036717459,0.0017165132338937965,0.004779523466220385,0.014694236353351256,9168122
37,0.021489425,0.0006193559999999999,0.03121688,0.002081845,0.0648527,0.001914981,0.0025819370000000003,0.024322862,0.23402286,0.002010045,0.00171278,0.20756929,0.004446541,0.25721332,0.019654283,0.051258597999999995,0.006101628,0.0014020810000000001,0.008457537,0.05707109,32.42434137960103,-1.092025739429615,0.011253318607212045,0.0055658793402385155,0.0019283078724287328,0.007070208141475342,0.00500917895151776,0.0025045893175121604,0.013064661622103171,-0.00018186638083749995,0.003270543342962557,-0.0025099764579291288,9201992
38,0.25901565,0.027749167999999998,0.25039807,0.01721657,0.004306549000000001,0.002209967,0.020337755,0.002312503,0.12916683,0.0014822779999999999,0.009997427,0.08250409,0.00098579,0.020158313,0.037687466,0.04568359,0.00943031,0.0015482579999999998,0.01726424,0.060545195,38.25992386944952,-0.2597938614311508,0.010354005265634894,0.016151225156900626,-0.00011579751712571066,0.013316977183856176,0.0012701053402724724,0.00018033953731877217,0.014882525176586019,-0.001975523273559253,0.014198811144073141,-0.004814770656547586,9561522
39,0.037265465,0.006224795,0.0811437,0.019786447,0.013808957,0.005955131999999999,0.008345640999999999,0.005006160999999999,0.21840346,0.0034164390000000003,0.005418158,0.049448725,0.0019389779999999998,0.10842869,0.03566245,0.08861138,0.010274176999999999,0.00356992,0.017378094,0.27991325,30.88215961156407,0.16014665564121075,0.0009291005911808142,0.0010527076831810638,0.012159538889107223,0.009407842543147428,0.002541840310876993,-0.0005292719814344692,0.006272520205854318,0.0030727808458070635,0.011018081720258891,0.002953074423747343,9606962
40,0.007713506,0.003765311,0.024688391,0.015650018999999998,0.047009802999999996,0.014555353,0.003407902,0.00418415,0.15300999999999998,0.004099513,0.023157349,0.047071100000000005,0.057014037000000004,0.032139663,0.060024012,0.13107313,0.022942085,0.0014989860000000001,0.038404252,0.3085914,23.820638209706196,-0.20219300243502747,0.007530197286084735,0.009564408359073571,-0.018531275333575927,0.013204173767774509,-0.0010017742707391392,0.004237838915664157,0.007619902573117284,-0.0015649804300226628,-0.004181635721310829,-0.0014666776710559515,9831912
41,0.002886534,0.009945821,0.012615402,0.046123974000000005,0.017067557,0.062157295999999994,0.007071993,0.00137489,0.4641274,0.002260684,0.049716514,0.04520516,0.056751758,0.0649774,0.012660043000000001,0.024264881000000002,0.011092096000000001,0.000472795,0.048956007,0.060271747,21.197539246687725,2.5722136690508752,0.004357426982124,0.001512012403342288,0.0013928253266908568,0.0038946642637119992,0.008765440064345141,0.015971942455370286,0.006646377757436573,0.0029835152199131428,0.009457551961160002,0.008174492214762286,9856642
42,0.025475979,0.018183105,0.06697506,0.01013678,0.0051650409999999996,0.004713047,0.000347335,0.000172648,0.017425522,0.001029894,0.7699971999999999,0.001956137,0.010756056000000002,0.001874874,0.012699205,0.013391363,0.0074707659999999985,0.000902585,0.023958418999999998,0.007369076,22.186077678263217,0.0391703396165021,-0.002442255411075832,-0.00919592198759139,0.002906895150052036,-0.0007800379551949076,0.001496404746491759,-0.003278767605738981,0.0017649064731368536,-0.00765687803181463,0.005920501768177773,-0.00038629718338685227,9963402
43,0.031821493,0.0028064459999999998,0.08850544,0.0024256160000000002,0.034251199999999996,0.001065173,0.001266118,0.001670496,0.46427655,0.000514887,0.025754856,0.08699944,0.004738363,0.08528955,0.036314126,0.043701,0.002039894,0.001298231,0.01071466,0.0745465,28.831919151007014,4.544511909594887,-0.006120843521104725,-0.002074504437389451,0.00027439376363856503,-0.0026128611762269174,0.0009569483544537547,-0.008150729165282108,0.00840214363207047,-0.0049234112777162865,0.000122174990041519,-0.003433633337613081,10086322
44,0.000194366,0.003527193,0.001324785,0.13299665,0.00418139,0.33053285,0.0043311999999999995,8.740000000000001e-05,0.07803257599999999,0.000234473,0.010003247,0.008582031,0.059555493,0.042406812,0.002536141,0.0022239779999999997,0.014223938,2.55e-05,0.2068437,0.098156326,30.639585748744913,0.4401957619672527,0.004394104407809282,-0.001262723509674683,-0.006651964755006752,-0.003645287854029958,0.0004312718961725743,0.0011355901219607595,0.0054172154325742615,0.00015341597489113923,0.0014856720665818554,0.003129521783093249,10477392
45,0.007379600999999999,0.013375321,0.0091292,0.02304993,0.034333464,0.34684640000000005,0.0017428510000000001,0.008485915,0.015641414,0.001015223,0.012516265,0.035532127999999996,0.2756054,0.018149134,0.08707514,0.017079106,0.020369023,0.0032972340000000004,0.030158456,0.039218776000000004,23.805895766745092,-0.930650073972384,0.007313432024259513,-0.0013113772589677074,-0.00031992441514321947,-0.00079319686079561,-0.0012833372779059516,-0.0019426178532560008,0.008491365564872294,0.0007439322545939517,0.0005944936417423402,0.0024744095828771696,10513182
46,0.09661043400000001,0.12683608,0.08267976,0.09702623,0.029165918,0.001949317,0.014246895,0.006011253,0.05888722,0.005918906,0.022778526,0.028369786,0.0008714689999999999,0.002037671,0.088051125,0.20786351,0.04670622,0.006819726,0.035730124,0.04143975,15.1899200014465,2.114288416632454,-0.002679683037927725,0.017891099806716552,-0.0016478168277987409,-0.0019066741073024442,-0.002309108226823113,-0.00569381474563729,0.016730237582091897,0.01008138145750244,0.009334085311212846,0.008675526203039527,10950462
47,0.04996132,0.033370256,0.03925814,0.030104706000000002,0.007228472,0.004065897,0.005277703000000001,0.005179885,0.016353672,0.00152626,0.002553725,0.028416268999999997,0.000519706,0.001479459,0.20969668,0.2710911,0.017292563,0.002264625,0.011922512,0.26243708,27.974611747812066,-0.17218104751926566,-0.001767226088090396,0.00733063114327942,0.002187248217643445,-0.0019270440613888718,0.0002326278361600605,-0.001844326263391311,0.013984418439923629,0.002878895445778352,0.012237235510479876,0.007734154454993066,11083942
48,0.001143835,0.020990317999999997,0.002844137,0.01457962,0.04664398,0.001586326,0.0049864290000000006,0.003094665,0.70784754,0.00590136,0.003582241,0.06157745,0.0013927689999999999,0.019953073999999998,0.008294653,0.060801445999999995,0.004932675,0.000850304,0.020161953,0.008835105,31.32968805153818,0.7043453365596499,0.016184286890133813,0.015599982498162772,0.0005538720802405263,0.013756389928965196,0.01034927268488645,0.005339343568431706,0.021003763375098548,0.004105538207547299,0.01398471912878335,-0.0010662028339978944,11207632
49,0.04015199,0.001008556,0.04248887,0.002241547,0.1937504,0.0020584139999999997,0.001452454,0.005698496999999999,0.061374713,0.00085027,0.009397704,0.083710946,0.004279386,0.020258708,0.116790995,0.081715725,0.0066798890000000005,0.002035864,0.012852791,0.31120223,34.343560850930174,-0.443048602765534,0.00909647057947224,0.005674197678665869,-0.0016477895718141336,0.005059320643999368,-0.0028275073436924265,-0.003156250136667759,0.011716135672918548,-0.00246269376673306,0.003216000881382144,-0.004603017468321136,11604292
50,0.123401,0.000486803,0.12024478,0.00270048,0.048970405,0.004555407,0.004599138,0.017401168,0.083513625,0.0039465229999999995,0.008907059,0.17200913,0.006199512,0.21006298,0.022147454,0.05375951,0.011306719,0.0025782360000000002,0.025974125,0.07723598,29.919553214598704,0.1915722927048284,0.016754615736619412,0.04999298224046857,-0.0060931803569161894,0.024672407827371786,-0.0015689784044764393,-0.003192237585098389,0.036881518628945495,-0.00248405012928229,0.02337209102954687,-0.007062974026531527,11818972
51,0.044214472000000005,0.000527485,0.13075525,0.000511405,0.019410655,0.00041914599999999996,0.00043159,0.00048498,0.48308408,0.000199349,0.018507416999999998,0.058541775,0.003553422,0.103992075,0.012149921999999999,0.038609233,0.00074825,0.00188174,0.005785344,0.07619241,35.75151668929533,-0.4899127576166688,0.007146696341574961,0.0053325522360890215,-0.002613796491939323,0.0003668286080036836,0.0006131434059304503,-0.0015061738539860153,0.014530600117488343,-0.002376864284857744,-0.00018938098159405992,0.006544051706463913,11850062
52,0.023332834,0.13458218,0.034470487,0.022380612999999997,0.015252082,0.010407738,0.016896185,0.01321447,0.055758283,0.005781046,0.001713468,0.053081437999999995,0.001155741,0.011681398999999999,0.10840662599999999,0.17643620000000002,0.019404376,0.008108351,0.013559574,0.27437690000000003,39.779589072076256,2.5203807018787368,0.013249890000827177,0.00984860666785124,8.574239910663299e-05,0.0100015287265581,0.003967758710503385,0.0009115649110375113,0.016728639534285952,-0.00034994433424917715,0.00792354106380741,-0.003121040804673057,12103882
53,0.06671752,0.021265872,0.09673047,0.030653434,0.015977357,0.009259601,0.014870401,0.023610412999999997,0.052313644000000006,0.00872018,0.00362612,0.07632614,0.001544265,0.015452041000000001,0.10668348,0.18332979,0.029893347999999997,0.008553005,0.016844938,0.21762800000000002,32.929159172369644,-2.8541104979754754,0.012083816386611313,0.04676639557851341,-0.011052363365636277,-0.0065507328476313844,-0.013126793502680893,-0.009405893240032106,0.025038695951897262,-0.008462636117131219,0.02467000324597968,0.021120528076344142,12132292
